dataset,pair_index,left_index,right_index,component_id,component_split,is_sentinel,potency_difference,mcs_atoms,match,rationale_left,rationale_right,rationale_valid,rationale_failure_reason
CHEMBL228_Ki,201,439,505,35,calibration,True,1.0362457724751186,29.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 21], [12, 22], [13, 23], [14, 28], [15, 27], [16, 26], [17, 11], [18, 12], [19, 13], [20, 14], [21, 15], [22, 16], [23, 17], [24, 18], [25, 19], [26, 20], [27, 25], [28, 24]]","[15, 16, 17, 18, 27]","[9, 10, 11, 12, 21]",True,
CHEMBL228_Ki,227,463,469,36,calibration,True,1.1958353172514382,28.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 16], [12, 15], [13, 13], [14, 14], [15, 12], [16, 11], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [29, 29], [30, 30], [31, 31]]","[23, 24, 25, 26, 27, 28, 29]","[23, 24, 25, 26, 27, 28, 29]",True,
CHEMBL228_Ki,229,474,498,38,test,True,1.5367688056087756,25.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 15], [12, 14], [13, 13], [15, 12], [16, 11], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27]]","[2, 3, 4, 5, 6, 12, 13, 14, 15, 17, 18, 19, 20]","[2, 3, 4, 5, 6, 16, 17, 18, 19]",True,
CHEMBL228_Ki,231,479,492,29,calibration,True,1.862764760473846,26.0,"[[1, 0], [2, 25], [3, 24], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 20], [18, 19], [19, 18], [20, 17], [21, 16], [22, 21], [23, 22], [24, 23], [25, 2], [26, 1]]","[0, 1, 2, 25, 26, 27]",[],True,
CHEMBL228_Ki,236,487,488,30,calibration,True,1.481486060122113,26.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27]]",[],"[18, 19, 20, 21, 22]",True,
CHEMBL228_Ki,257,528,531,34,test,True,2.34994963667907,23.0,"[[3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 22], [20, 21], [22, 19], [23, 18], [24, 23], [25, 24], [26, 25]]","[0, 1, 2, 3, 4, 19, 20, 21, 22, 23, 27]","[0, 1, 2, 3, 18, 19, 20, 21, 22, 26, 27]",True,
CHEMBL228_Ki,324,610,1417,0,test,True,4.675167089663392,13.0,"[[0, 18], [1, 19], [2, 17], [3, 12], [4, 13], [5, 14], [6, 15], [7, 16], [15, 4], [16, 3], [17, 1], [18, 0], [19, 2]]","[0, 1, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19]",True,
CHEMBL228_Ki,335,650,651,46,test,True,1.100015437450608,29.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 19], [15, 20], [16, 21], [17, 22], [18, 23], [19, 18], [20, 17], [21, 16], [22, 15], [23, 14], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28]]","[12, 13, 14, 15, 18, 22, 23, 24]","[12, 13, 14, 15, 17, 18, 19, 20, 23, 24]",True,
CHEMBL228_Ki,336,653,654,47,calibration,True,1.300044704004378,30.0,"[[1, 26], [2, 25], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 15], [14, 16], [15, 17], [16, 18], [17, 19], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24], [23, 4], [24, 3], [25, 2], [26, 1], [27, 0], [28, 30], [29, 29], [30, 28]]","[0, 1, 2, 30]","[25, 26, 27, 28]",True,
CHEMBL228_Ki,347,667,1454,48,test,True,3.222980216557444,13.0,"[[1, 2], [2, 1], [3, 0], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12]]","[0, 1, 2]",[],True,
CHEMBL228_Ki,348,676,1320,49,test,True,2.275794172247907,33.0,"[[0, 2], [1, 1], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 28], [22, 29], [23, 30], [24, 31], [25, 32], [26, 33], [27, 22], [28, 27], [29, 26], [30, 25], [31, 24], [32, 23]]",[],"[0, 1, 2, 3]",True,
CHEMBL228_Ki,353,691,696,52,test,True,1.7242758696007892,13.0,"[[3, 3], [4, 4], [5, 5], [6, 6], [7, 14], [8, 13], [9, 9], [13, 8], [14, 7], [15, 15], [16, 16], [17, 17], [18, 18]]","[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 19, 20]","[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 19, 20]",True,
CHEMBL228_Ki,359,699,712,45,calibration,True,3.0000412024555008,30.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 25], [24, 26], [25, 27], [26, 28], [27, 30], [28, 31], [29, 32]]","[8, 9, 10, 11, 23]","[8, 9, 10, 11, 12, 17, 21, 23, 24, 25, 27, 28, 29, 30]",True,
CHEMBL228_Ki,385,728,729,53,test,True,1.5024560739150354,25.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [10, 10], [11, 16], [12, 15], [13, 13], [14, 14], [15, 12], [16, 11], [17, 17], [18, 18], [19, 19], [20, 25], [21, 24], [22, 22], [23, 23], [24, 21], [25, 20]]","[7, 8, 9, 10, 11, 16, 17, 18]","[7, 8, 9, 10, 11, 16, 17, 18]",True,
CHEMBL228_Ki,388,734,748,56,calibration,True,1.3370462017894624,17.0,"[[4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21]]","[0, 1, 2, 3, 4, 5, 16]","[0, 1, 2, 3, 4, 5, 6, 17]",True,
CHEMBL228_Ki,391,739,749,55,test,True,1.6064160407050112,15.0,"[[3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [19, 16], [20, 17], [21, 18], [22, 19], [23, 20]]","[0, 1, 2, 3, 4, 5, 7, 11, 12, 13, 14, 15, 16, 17, 18]","[0, 1, 2, 3, 4, 5, 7, 11, 12, 13, 14, 15]",True,
CHEMBL228_Ki,395,764,774,57,test,True,1.948822227139408,13.0,"[[0, 0], [1, 1], [2, 3], [3, 4], [4, 5], [5, 6], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14]]","[0, 1, 2, 3, 4, 5, 6, 7, 11, 12]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14]",True,
CHEMBL228_Ki,399,786,792,58,calibration,True,1.220761653975142,21.0,"[[1, 0], [2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 15], [14, 12], [15, 13], [16, 14], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21]]","[0, 1, 2, 11, 12, 13, 14, 15, 16]","[10, 11, 12, 13, 14, 15, 16]",True,
CHEMBL228_Ki,401,804,806,60,test,True,1.002705893375925,23.0,"[[0, 1], [1, 3], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [8, 10], [9, 11], [10, 12], [11, 13], [12, 14], [13, 19], [14, 18], [15, 17], [16, 16], [17, 15], [18, 20], [19, 21], [20, 22], [21, 23], [22, 24]]",[],"[0, 1, 2, 3]",True,
CHEMBL228_Ki,413,826,827,61,test,True,3.100015437450608,22.0,"[[0, 2], [1, 3], [2, 20], [3, 21], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 0], [22, 1]]","[2, 3, 4, 5, 6, 15, 21]","[2, 3, 4, 5, 14, 20]",True,
CHEMBL228_Ki,422,849,866,64,test,True,2.329397879361043,21.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 14], [14, 13], [15, 19], [16, 18], [17, 16], [18, 17], [19, 15], [20, 20]]","[11, 12, 13, 14, 19]","[11, 12, 13, 14, 19]",True,
CHEMBL228_Ki,425,850,879,65,test,True,2.260912772455999,20.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [8, 11], [9, 10], [10, 9], [11, 8], [12, 7], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19]]","[5, 6, 7, 8, 9, 13]","[5, 6, 7, 8, 12]",True,
CHEMBL228_Ki,426,852,867,66,test,True,1.4016466697095842,20.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [8, 8], [9, 7], [10, 12], [11, 11], [12, 10], [13, 9], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19]]","[5, 6, 7, 8, 9, 13]","[5, 6, 7, 8, 12]",True,
CHEMBL228_Ki,443,886,888,68,calibration,True,3.113943352306837,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [16, 16], [17, 15], [18, 28], [19, 27], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 17], [30, 29], [31, 30]]","[13, 14, 15, 16, 17, 29]","[13, 14, 15, 16, 28]",True,
CHEMBL228_Ki,450,894,895,69,calibration,True,3.477121254719661,32.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32]]","[7, 8, 9, 10, 12, 13, 14, 15, 16, 28, 30]","[7, 8, 9, 10, 11, 13, 14, 15, 16, 28, 30]",True,
CHEMBL228_Ki,471,938,949,73,calibration,True,1.8871951770412985,30.0,"[[1, 3], [2, 1], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31]]","[0, 1, 2, 3, 22, 23, 24, 29, 30, 31]","[0, 1, 2, 3, 23, 24, 25, 30, 31]",True,
CHEMBL228_Ki,492,993,1101,78,calibration,True,2.29993259904242,17.0,"[[1, 0], [2, 1], [3, 2], [4, 3], [5, 4], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17]]","[0, 1, 2, 4, 5, 6, 7, 9]","[3, 4, 5, 6, 7, 9]",True,
CHEMBL228_Ki,500,1015,1016,79,test,True,1.2552725051033056,19.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19]]","[9, 10, 11, 12]","[8, 9, 10, 11]",True,
CHEMBL228_Ki,519,1102,1644,85,calibration,True,2.300067493647941,17.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 13], [14, 12], [15, 11], [16, 14], [17, 15], [18, 16]]","[10, 11, 12, 13, 14, 15]","[10, 11, 12, 13]",True,
CHEMBL228_Ki,529,1108,1137,86,calibration,True,2.2999722235572184,23.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 18], [15, 17], [16, 16], [17, 15], [18, 14], [19, 20], [20, 21], [21, 22], [22, 19]]","[1, 11, 12, 19, 20, 21, 22]","[1, 11, 12, 19, 20, 21, 22]",True,
CHEMBL228_Ki,557,1165,1195,88,test,True,2.072057430886733,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 29], [32, 30]]","[6, 7, 8, 9, 10, 21, 22, 23, 24]","[6, 7, 8, 9]",True,
CHEMBL228_Ki,565,1171,1197,89,test,True,2.104155130685008,31.0,"[[1, 30], [2, 7], [3, 8], [4, 10], [5, 11], [6, 12], [7, 13], [8, 29], [9, 28], [10, 16], [11, 17], [12, 18], [13, 19], [14, 20], [15, 21], [16, 22], [17, 23], [18, 24], [19, 25], [20, 26], [21, 27], [22, 15], [23, 14], [24, 6], [25, 5], [26, 4], [27, 32], [28, 1], [29, 0], [30, 2], [31, 3]]","[0, 1, 2, 3, 4, 5, 27]","[7, 8, 9, 10, 11, 30, 31, 32]",True,
CHEMBL228_Ki,591,1228,1231,90,calibration,True,2.0043471726885382,18.0,"[[0, 0], [1, 1], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20]]","[0, 1, 2, 3, 4, 5, 6, 21]","[0, 1, 2, 3, 4, 5, 6, 21]",True,
CHEMBL228_Ki,597,1281,1303,91,calibration,True,1.9197992124784973,15.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21]]","[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]","[7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",True,
CHEMBL228_Ki,598,1319,1333,92,calibration,True,1.3340828397027875,31.0,"[[0, 2], [1, 1], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30], [31, 31], [32, 32], [33, 33], [34, 34], [35, 35]]","[0, 1, 2, 3, 17, 18, 19, 20, 21, 22]","[0, 1, 2, 3, 17, 18, 19, 20, 21, 22]",True,
CHEMBL228_Ki,599,1335,1339,93,test,True,3.1500854613502547,25.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25]]",[],"[6, 7, 8, 9]",True,
CHEMBL228_Ki,600,1336,1340,94,calibration,True,2.97136020233299,25.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25]]",[],"[6, 7, 8, 9]",True,
CHEMBL228_Ki,608,1361,1367,99,calibration,True,1.042624727067916,26.0,"[[0, 0], [1, 1], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26]]","[0, 1, 2, 3, 17]","[0, 1, 2, 3, 4, 18]",True,
CHEMBL228_Ki,615,1405,1408,100,calibration,True,2.938211714892728,16.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17]]","[6, 7, 8, 9, 10, 11, 14, 15]","[6, 7, 8, 9, 10, 11, 14, 15]",True,
CHEMBL228_Ki,624,1437,1443,103,test,True,2.372093351489428,15.0,"[[1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16]]","[0, 1, 2]","[0, 1, 2, 3]",True,
CHEMBL228_Ki,628,1439,1440,104,calibration,True,1.1613680022349744,19.0,"[[0, 0], [1, 1], [2, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18]]","[1, 2, 3, 4, 5, 16]","[1, 2, 3, 4, 15]",True,
CHEMBL228_Ki,637,1467,1468,106,test,True,1.8564379657712395,26.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [18, 19], [19, 25], [20, 24], [21, 22], [22, 23], [23, 21], [24, 20], [25, 26], [26, 27], [27, 28]]","[14, 15, 16, 17, 18, 19, 24]","[14, 15, 16, 17, 18, 19, 20, 25]",True,
CHEMBL228_Ki,702,1593,1595,115,calibration,True,1.0969100130080571,26.0,"[[0, 1], [1, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26]]","[0, 1, 2, 3, 4, 5]","[0, 1, 2, 3, 4, 5]",True,
CHEMBL228_Ki,714,1661,1662,118,test,True,1.5794397371515752,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [17, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 21], [23, 22], [24, 23], [25, 24], [26, 25], [27, 26], [28, 27], [29, 28], [30, 29], [31, 30]]","[6, 7, 8, 9]",[],True,
CHEMBL228_Ki,720,1665,1668,111,calibration,True,2.778151250383644,31.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 25], [26, 26], [27, 27], [28, 28], [29, 29], [30, 30]]","[5, 29, 30, 31]","[5, 29, 30, 31, 32, 33]",True,
CHEMBL228_Ki,723,1673,1674,119,calibration,True,1.3685562309868278,36.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [21, 21], [22, 27], [23, 26], [24, 24], [25, 25], [26, 23], [27, 22], [28, 28], [29, 34], [30, 33], [31, 31], [32, 32], [33, 30], [34, 29], [35, 35], [36, 36]]","[18, 19, 20, 21, 22, 27, 28, 29, 34]","[18, 19, 20, 21, 22, 27, 28, 29, 34]",True,
CHEMBL228_Ki,727,1681,1697,120,test,True,1.8752266774031847,36.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 21], [10, 32], [11, 33], [12, 18], [13, 15], [14, 14], [15, 13], [16, 11], [17, 12], [18, 10], [19, 9], [20, 22], [21, 23], [22, 24], [23, 25], [24, 26], [25, 27], [26, 28], [27, 29], [28, 30], [29, 31], [30, 34], [31, 35], [32, 19], [33, 20], [34, 36], [35, 37]]","[7, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20, 21, 29, 30, 32, 33, 34]","[7, 8, 9, 10, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 31, 32, 33, 34, 36]",True,
CHEMBL231_Ki,6,32,42,2,calibration,True,1.4500044607948048,24.0,"[[0, 19], [1, 18], [2, 17], [3, 16], [4, 15], [5, 14], [6, 13], [7, 12], [8, 11], [9, 10], [10, 9], [11, 8], [12, 7], [13, 6], [14, 5], [15, 4], [16, 3], [17, 2], [18, 1], [20, 24], [21, 23], [22, 22], [23, 21], [24, 20]]","[17, 18, 19, 20]","[0, 1, 2, 24]",True,
CHEMBL231_Ki,8,35,45,1,test,True,1.1400367536681353,29.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 18], [18, 17], [19, 24], [20, 21], [21, 22], [22, 23], [23, 20], [24, 19], [26, 25], [27, 26], [28, 27], [29, 28]]","[15, 16, 17, 18, 23, 24, 25, 26]","[15, 16, 17, 18, 24, 25]",True,
CHEMBL231_Ki,10,67,72,3,calibration,True,1.2002644578116843,30.0,"[[1, 1], [2, 2], [3, 3], [4, 29], [5, 30], [7, 5], [8, 6], [9, 7], [10, 8], [11, 9], [12, 10], [13, 11], [14, 12], [15, 13], [16, 14], [17, 15], [18, 16], [19, 17], [20, 18], [21, 19], [22, 20], [23, 21], [24, 22], [25, 23], [26, 24], [27, 25], [28, 26], [29, 27], [30, 28], [31, 0]]","[0, 1, 2, 4, 5, 6, 7, 8, 29, 30, 31]","[2, 3, 4, 5, 6, 27, 28, 29]",True,
CHEMBL231_Ki,11,81,357,4,calibration,True,1.8129961766822456,13.0,"[[1, 3], [2, 4], [3, 16], [6, 9], [7, 10], [8, 11], [9, 12], [10, 13], [11, 14], [16, 15], [17, 8], [18, 7], [19, 6]]","[0, 1, 2, 3, 4, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",True,
CHEMBL231_Ki,15,86,558,5,test,True,1.9087671198836336,24.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24]]","[2, 5, 6, 7, 8, 23]","[2, 5, 6, 7, 8, 9, 24]",True,
CHEMBL231_Ki,25,96,99,7,test,True,1.5699706517892065,24.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [25, 23], [26, 24], [27, 25], [28, 26]]","[18, 19, 20, 21, 22, 23, 24]","[18, 19, 20, 21, 22]",True,
CHEMBL231_Ki,27,97,164,8,test,True,2.679999195735272,20.0,"[[3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [26, 22], [27, 23], [28, 24], [29, 25]]","[0, 1, 2, 3, 4, 5, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]","[0, 1, 2, 3, 4, 5, 16, 17, 18, 19, 20, 21]",True,
CHEMBL231_Ki,39,120,133,6,test,True,2.030032214827168,23.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 31], [9, 30], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 28], [20, 29], [21, 9], [22, 8]]",[],"[17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",True,
CHEMBL231_Ki,57,154,182,10,test,True,1.0100000981950936,27.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [17, 17], [18, 18], [19, 19], [20, 20], [21, 21], [22, 22], [23, 23], [24, 24], [25, 26], [26, 25], [27, 27], [28, 28], [29, 29], [30, 30]]","[2, 3, 4, 5, 6, 7]","[2, 3, 4, 5, 6, 7]",True,
CHEMBL231_Ki,64,197,209,14,calibration,True,1.7699842901109175,38.0,"[[2, 1], [3, 2], [4, 3], [5, 4], [6, 5], [7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [12, 11], [13, 12], [14, 13], [15, 14], [16, 15], [19, 16], [20, 17], [21, 18], [22, 19], [23, 20], [24, 21], [25, 27], [26, 26], [27, 24], [28, 25], [29, 23], [30, 22], [31, 28], [32, 34], [33, 33], [34, 31], [35, 32], [36, 30], [37, 29], [38, 35], [39, 36], [40, 37], [41, 38]]","[0, 1, 2, 3, 4, 15, 16, 17, 18, 19, 20, 39]","[0, 1, 2, 3, 14, 15, 16, 17, 36]",True,
CHEMBL231_Ki,72,219,286,16,test,True,1.1404473054149742,27.0,"[[0, 0], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [9, 9], [10, 10], [11, 11], [12, 12], [13, 13], [14, 14], [15, 15], [16, 16], [18, 17], [19, 18], [20, 19], [21, 20], [22, 26], [23, 25], [24, 23], [25, 24], [26, 22], [27, 21]]","[15, 16, 17, 18]",[],True,
