dataset,representation,predictor,seed,variant,permutation_seed,best_step,path,sha256
CHEMBL1862_Ki,molformer,mlp,11,label_permuted,20260913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL1862_Ki--molformer--seed11.pt,8db08c1ebce2be84965101cd376cbe4c1005e4fc3c10da5f934d0df5a97fbc80
CHEMBL1862_Ki,molformer,mlp,23,trained,,9,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL1862_Ki--molformer--seed23.pt,33a602f1d0c5eef41c89bfd69db97a74b8091b690cdf6ecea660c2a6f5603162
CHEMBL1862_Ki,molformer,mlp,23,label_permuted,20260925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL1862_Ki--molformer--seed23.pt,f4ddc55450a85425daf89b6f1354290c17a26ce54df531420b44aa2da4c19323
CHEMBL1862_Ki,molformer,mlp,42,trained,,10,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL1862_Ki--molformer--seed42.pt,845ed6a1b821bfdbb6c14f162a17abbfffdc15dd6f606658d7447292de3044f8
CHEMBL1862_Ki,molformer,mlp,42,label_permuted,20260944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL1862_Ki--molformer--seed42.pt,b4029f06775d40c85f741393edd5f8a01cd91230ae2b123392c0e3f2ad3c2514
CHEMBL1871_Ki,molformer,xgboost,11,trained,,122,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL1871_Ki--molformer--seed11.json,7c1b8cc15df31e5aee38b26bedcbf4274ec456bc7d2b726557ac8985ed2f46b9
CHEMBL1871_Ki,molformer,xgboost,11,label_permuted,20261913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL1871_Ki--molformer--seed11.json,35be88cd6d9c7ef10b1ef906368b179f0622eb747afa6fb2e959eca156dc959a
CHEMBL1871_Ki,molformer,xgboost,23,trained,,637,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL1871_Ki--molformer--seed23.json,f32cc340730a532e377901021ade312097595802b8e93e8d9b6bdeaaef52a240
CHEMBL1871_Ki,molformer,xgboost,23,label_permuted,20261925.0,17,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL1871_Ki--molformer--seed23.json,d5baacc216d88685f01290b71cea99c5b3d6aae1f5ea8968615ef61e49c57e83
CHEMBL1871_Ki,molformer,xgboost,42,trained,,161,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL1871_Ki--molformer--seed42.json,f5d5025ce97022f04c8d73b369668adfc9ecb9b55cdf6545c70bacb46b2dacd9
CHEMBL1871_Ki,molformer,xgboost,42,label_permuted,20261944.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL1871_Ki--molformer--seed42.json,4cb2d8797f0b0217f173a626ad1adb1d864d3b6e022fcdc322adc5da95407da9
CHEMBL1871_Ki,molformer,mlp,11,trained,,36,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL1871_Ki--molformer--seed11.pt,3c69d1e3896504163c2ca22e214fd073b52bc692ae8f4c83aedd70f04bd99924
CHEMBL1871_Ki,molformer,mlp,11,label_permuted,20261913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL1871_Ki--molformer--seed11.pt,097dd1ccc1ec0fe9c3356491d708bb20056922621af858d9b95c8b9be24872ba
CHEMBL1871_Ki,molformer,mlp,23,trained,,35,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL1871_Ki--molformer--seed23.pt,8948e8c870802b2a90431c710759099ebb6b0da3e6bbe3346f2dd564b3207f8f
CHEMBL1871_Ki,molformer,mlp,23,label_permuted,20261925.0,21,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL1871_Ki--molformer--seed23.pt,3e5c935d85fed68caf75162c710d0a1615de27f0ad2590652d3af00e340abebb
CHEMBL1871_Ki,molformer,mlp,42,trained,,50,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL1871_Ki--molformer--seed42.pt,df42fe2f0aee7cfa8cd78ec8533a6188896ff19aab1f934d6dad5bf6360c219e
CHEMBL1871_Ki,molformer,mlp,42,label_permuted,20261944.0,2,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL1871_Ki--molformer--seed42.pt,0fa664999eab5cf7406cbc1ab0fd6ceb53da9d26d6f83f2b43db5309bf43d3b8
CHEMBL2034_Ki,molformer,xgboost,11,trained,,18,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2034_Ki--molformer--seed11.json,339720766f918ae0af6d4576cea836ee439bb040f68e2dc54b79026820a6c5f7
CHEMBL2034_Ki,molformer,xgboost,11,label_permuted,20262913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2034_Ki--molformer--seed11.json,7a933a60d1152b1272842060f5d4eb0c453dc81336e678c08e3ea738537d0c1a
CHEMBL2034_Ki,molformer,xgboost,23,trained,,15,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2034_Ki--molformer--seed23.json,9b8b0edf6456a2c6520a0b85a29951e48e9efdf5a63cf18e4d0f2775a70b1afe
CHEMBL2034_Ki,molformer,xgboost,23,label_permuted,20262925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2034_Ki--molformer--seed23.json,0c050ad91fc8e28725090582ac0f15d630c2db8cbb6122e053c00cdac7f9ccf8
CHEMBL2034_Ki,molformer,xgboost,42,trained,,12,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2034_Ki--molformer--seed42.json,da36a2628debe1fc3998e34171c81927841f9f433bb27930f77261383ba1a263
CHEMBL2034_Ki,molformer,xgboost,42,label_permuted,20262944.0,23,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2034_Ki--molformer--seed42.json,bc0cb45cc7d06cc352fc1b7fe45a1de4095f47b4242b254a8329c5a6b2f8da88
CHEMBL2034_Ki,molformer,mlp,11,trained,,55,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2034_Ki--molformer--seed11.pt,b0fdaabe03cd960ce2aff7e8e76313e899542e149af0e152c64d3340ce2b2af5
CHEMBL2034_Ki,molformer,mlp,11,label_permuted,20262913.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2034_Ki--molformer--seed11.pt,26a676724ade7586f7bbe3909b4ba9d1f66018ea6621bf8ad3dd79a02ba2fb33
CHEMBL2034_Ki,molformer,mlp,23,trained,,35,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2034_Ki--molformer--seed23.pt,3007fc3082ab9f60df3d789c067100f94e2ab363571d79e631a07b0b168149b3
CHEMBL2034_Ki,molformer,mlp,23,label_permuted,20262925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2034_Ki--molformer--seed23.pt,9ef8b201cfa69ba2204404e3dc25820845a5bb54d165f59baffdb9855e226df6
CHEMBL2034_Ki,molformer,mlp,42,trained,,38,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2034_Ki--molformer--seed42.pt,e2910c688fcf50d29142a27b290b542b9144056fc480457e5640914ab69e11b1
CHEMBL2034_Ki,molformer,mlp,42,label_permuted,20262944.0,3,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2034_Ki--molformer--seed42.pt,18a7a0e1e3642d39cc1c25795b9b483da4b5bd29042ea4f506cba00e52f7264a
CHEMBL204_Ki,molformer,xgboost,11,trained,,640,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL204_Ki--molformer--seed11.json,4155c7c4ab82a5eea8763d3cbd1eaa7055b2c41f81de5db23ad34eb9d4c73e7f
CHEMBL204_Ki,molformer,xgboost,11,label_permuted,20263913.0,3,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL204_Ki--molformer--seed11.json,e4588a3ef266668a96e94d52303e48a75ffb6b89f94ff64cefe6f4d59d5ae6c4
CHEMBL204_Ki,molformer,xgboost,23,trained,,560,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL204_Ki--molformer--seed23.json,c2afd4d8b78b6cf763d1b3fff121d4a5685baaa17f88814cd4f6627cc43344a5
CHEMBL204_Ki,molformer,xgboost,23,label_permuted,20263925.0,13,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL204_Ki--molformer--seed23.json,5bb1f76372663ebafb472d2abce522fd8ce291ccad7b6f7cd7f3355ff4ab7762
CHEMBL204_Ki,molformer,xgboost,42,trained,,343,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL204_Ki--molformer--seed42.json,3b80a7d706af992f976cd845d7767679cd2b934bdc98621b64c1ca034af6e8d1
CHEMBL204_Ki,molformer,xgboost,42,label_permuted,20263944.0,5,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL204_Ki--molformer--seed42.json,012c51aa822591b4e590addf324171d6674020b98399a58ae0cbd98320b05e0b
CHEMBL204_Ki,molformer,mlp,11,trained,,13,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL204_Ki--molformer--seed11.pt,64a268100c961e5bfd7296dbf9fb87d0571ebb8eb8ee6d92902fdf26721f7f8d
CHEMBL204_Ki,molformer,mlp,11,label_permuted,20263913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL204_Ki--molformer--seed11.pt,9931aba6052ab5de46636fbd5d9881aa4619bc078b5fbd957846090a5906dfe8
CHEMBL204_Ki,molformer,mlp,23,trained,,8,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL204_Ki--molformer--seed23.pt,1b539d35620e6e8eeae70939703222411b7956f24e4eb4d98c1a4dcf67879934
CHEMBL204_Ki,molformer,mlp,23,label_permuted,20263925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL204_Ki--molformer--seed23.pt,7d2322f3d7f0be6c9e159c11ef0d591c1d14af63358714542a472a17b19cf5d1
CHEMBL204_Ki,molformer,mlp,42,trained,,9,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL204_Ki--molformer--seed42.pt,3c0426c77f22f65aed7544c41c57ea4ce0103788eac0f689d7b0dfead4452889
CHEMBL204_Ki,molformer,mlp,42,label_permuted,20263944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL204_Ki--molformer--seed42.pt,8f2b46e6e4c7ee1fb333684140fe4f29cfffe2f361d188096a13a9be2b1206ba
CHEMBL2047_EC50,molformer,xgboost,11,trained,,194,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2047_EC50--molformer--seed11.json,b8539856e2ad13f3952dd882d9d378d51b27ea3cab769d4e24e791ffebad4815
CHEMBL2047_EC50,molformer,xgboost,11,label_permuted,20264913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2047_EC50--molformer--seed11.json,1df8587187c73818c92ec09e1c3fa9aa43cf0f5e1ae4dc5ee7165ae571fa987c
CHEMBL2047_EC50,molformer,xgboost,23,trained,,105,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2047_EC50--molformer--seed23.json,b3ece181cb166e9fa54cc879ae3818078b54918db446b4dfbda8db1910d3ae28
CHEMBL2047_EC50,molformer,xgboost,23,label_permuted,20264925.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2047_EC50--molformer--seed23.json,e3d1e623e7c11a4869c456f9055637ae5e87d632ae638b1d3c858de7b0fd7202
CHEMBL2047_EC50,molformer,xgboost,42,trained,,101,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2047_EC50--molformer--seed42.json,469615c00661d35ec203d339f61cd6026e8690e4527b7707cd3ec7685988c098
CHEMBL2047_EC50,molformer,xgboost,42,label_permuted,20264944.0,14,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2047_EC50--molformer--seed42.json,ae5b4700a2496754bd80fb10afee0792bebe8d1f393620590572e27ddc002594
CHEMBL2047_EC50,molformer,mlp,11,trained,,90,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2047_EC50--molformer--seed11.pt,ce4897b98743d7aed2a7414db3d6e07b6b71f971c4f00875fbd9cea9cc6dea7c
CHEMBL2047_EC50,molformer,mlp,11,label_permuted,20264913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2047_EC50--molformer--seed11.pt,9953e544d836b541d8220cff23e3ed37489d7cc90d2d004263ad3584070ebc56
CHEMBL2047_EC50,molformer,mlp,23,trained,,20,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2047_EC50--molformer--seed23.pt,bd8057ea77caa34edc8af3b3c3534d05403b493a09f54584f8d2af786ed58bea
CHEMBL2047_EC50,molformer,mlp,23,label_permuted,20264925.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2047_EC50--molformer--seed23.pt,7905aec7701f5adb08c6f110fab1172250d77cb01c47cc91e922fa2b54cdf0fd
CHEMBL2047_EC50,molformer,mlp,42,trained,,16,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2047_EC50--molformer--seed42.pt,802653d816eda030e56ea27e26010d8ceec4764415466b1ce1bba566c2722b35
CHEMBL2047_EC50,molformer,mlp,42,label_permuted,20264944.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2047_EC50--molformer--seed42.pt,7678e1b3f55f2d88cbe750ad74982bb057264cc61467d6275d87d9f46a76f1c5
CHEMBL214_Ki,molformer,xgboost,11,trained,,944,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL214_Ki--molformer--seed11.json,48d8d19e392adf5508a3cc4a687d45e03719b0d8163fcc9793e56fdf4ac9ff2e
CHEMBL214_Ki,molformer,xgboost,11,label_permuted,20265913.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL214_Ki--molformer--seed11.json,4c0d9ed96f943d75343d03b241a4ed72278d9f67f8738714d6b589b91f2b366f
CHEMBL214_Ki,molformer,xgboost,23,trained,,813,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL214_Ki--molformer--seed23.json,5c81b47168b0fb3d1de8dc9e0e5c4532c7704f751ef99827a9c21336717b6ae5
CHEMBL214_Ki,molformer,xgboost,23,label_permuted,20265925.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL214_Ki--molformer--seed23.json,93175b86f590ab0168e5cb9d862bab3ed99e108e0b409f6ff400842650f2b7da
CHEMBL214_Ki,molformer,xgboost,42,trained,,370,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL214_Ki--molformer--seed42.json,15f2b277cf0a604be2d7241abdfc0d76753a693967044b30eb6de973d05f411f
CHEMBL214_Ki,molformer,xgboost,42,label_permuted,20265944.0,27,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL214_Ki--molformer--seed42.json,4d2f18e691b39c1ee54f46484df6a210d40553698100518120a5e9090de9437a
CHEMBL214_Ki,molformer,mlp,11,trained,,21,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL214_Ki--molformer--seed11.pt,786c619af9713b2cb3b154ce9b3e9f7bcf5dde745ad323e3cbc308d20dbfdf24
CHEMBL214_Ki,molformer,mlp,11,label_permuted,20265913.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL214_Ki--molformer--seed11.pt,9607f66b8c3570726671af2a8bbaa5bfd825f5483d0eb2f2f5ebdf8c4f76e4aa
CHEMBL214_Ki,molformer,mlp,23,trained,,37,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL214_Ki--molformer--seed23.pt,05c064b3dc719a6eeb1622cb4921d0b4865480b28bdc89a6e4645f0b83f4525f
CHEMBL214_Ki,molformer,mlp,23,label_permuted,20265925.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL214_Ki--molformer--seed23.pt,db74afb2be6a522b43864513e34e190c7f3e4639ae7710e68dbf2ac30b0f7bc9
CHEMBL214_Ki,molformer,mlp,42,trained,,62,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL214_Ki--molformer--seed42.pt,862b1ff2615e87a377e078f930f9575dd8a2cda9a9819bdeeb4f6f899b2ef0b7
CHEMBL214_Ki,molformer,mlp,42,label_permuted,20265944.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL214_Ki--molformer--seed42.pt,4326efa0e960ea9d29c8c1f3d28d97e643498e4849e8d3902fc0ae2acc595e0a
CHEMBL2147_Ki,molformer,xgboost,11,trained,,288,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2147_Ki--molformer--seed11.json,f4a6770c3a43217ee0ce637e3a0e7a4ded73507d6f060462f7eacbc574f6860b
CHEMBL2147_Ki,molformer,xgboost,11,label_permuted,20266913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2147_Ki--molformer--seed11.json,7d8364a1ca8ea753652275decf7afae27c3f1f3c04e252715f1d1caf7b2973ce
CHEMBL2147_Ki,molformer,xgboost,23,trained,,902,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2147_Ki--molformer--seed23.json,f0d4b50a32aa0f6ba7ec06609a5b8309ac6a27476c515d419c15d6b95b74fc02
CHEMBL2147_Ki,molformer,xgboost,23,label_permuted,20266925.0,12,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2147_Ki--molformer--seed23.json,bd993b9ab661d73855de2df6499e7f9e435fb975f3df0ad79a1708cc1e3847e0
CHEMBL2147_Ki,molformer,xgboost,42,trained,,560,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL2147_Ki--molformer--seed42.json,2e6e53f44872af37d79f2dcb12bed5cdeadd408764a8cf5d067bc6e5ea6c7a12
CHEMBL2147_Ki,molformer,xgboost,42,label_permuted,20266944.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL2147_Ki--molformer--seed42.json,f00fdd29f9302201f4ab4a46fa2b2b17fc056a616c35dc99002504a33e0213cc
CHEMBL2147_Ki,molformer,mlp,11,trained,,24,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2147_Ki--molformer--seed11.pt,649308e1c624fff7b71401ac100426d7360ad212aaf7f3887c6fd6828756a9c0
CHEMBL2147_Ki,molformer,mlp,11,label_permuted,20266913.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2147_Ki--molformer--seed11.pt,d5c1d40c9904e0f467d31c0ed8b3b621768d6d24fb26540e624848f405112a6c
CHEMBL2147_Ki,molformer,mlp,23,trained,,22,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2147_Ki--molformer--seed23.pt,bcd43da304299e66b01ceb4bb445e86169d6269b90ff489cc746b6495f37d072
CHEMBL2147_Ki,molformer,mlp,23,label_permuted,20266925.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2147_Ki--molformer--seed23.pt,85bcfabd0929c9bfa31a3c4cafb6d067868a49315172c6029d36ab0040b01ea9
CHEMBL2147_Ki,molformer,mlp,42,trained,,26,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--mlp--CHEMBL2147_Ki--molformer--seed42.pt,4aa5b33c1b84e8e7017755fcaafc85f2ec5bf1f389e8e6c8c4fa3e6bcbb1f2b4
CHEMBL2147_Ki,molformer,mlp,42,label_permuted,20266944.0,1,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--mlp--CHEMBL2147_Ki--molformer--seed42.pt,659e5fa3aecd4b15cfca15ea70e4ca1f0289359eb002c0df3a50705008994ba2
CHEMBL218_EC50,molformer,xgboost,11,trained,,23,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL218_EC50--molformer--seed11.json,d10acf5b0684c8067b2e336706e59defe5780cac0bf5dc57fa0d2b733bcd0ba5
CHEMBL218_EC50,molformer,xgboost,11,label_permuted,20267913.0,0,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL218_EC50--molformer--seed11.json,a1582c05752ab66518c2ec0ab7d14a2e6b5aa19b48cf25b60ca74252a45cda5a
CHEMBL218_EC50,molformer,xgboost,23,trained,,31,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL218_EC50--molformer--seed23.json,c715ff62da63bed0f5e4b4f5d603a987a50211dd2033bfd69ae4327c2048b4aa
CHEMBL218_EC50,molformer,xgboost,23,label_permuted,20267925.0,26,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL218_EC50--molformer--seed23.json,12c0c217eb5aec33dc64f9673e49a991833e420d6cd369bb997ad44adbe2b5af
CHEMBL218_EC50,molformer,xgboost,42,trained,,33,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\trained--xgboost--CHEMBL218_EC50--molformer--seed42.json,7e0306ed1f26278eb6a7adfb69bbda4f9f56adc7c138ef26b0fc9697fbeb7844
CHEMBL218_EC50,molformer,xgboost,42,label_permuted,20267944.0,19,research_v2\artifacts\experiment\xai_sanity_cliffs_full_v1\full\sanity_heads\models\label_permuted--xgboost--CHEMBL218_EC50--molformer--seed42.json,a87df6ea7fd8b8479a92f8d62807b55e0d261755073f6c37ca508a12b1f1bff6
